,name,tl_y,tl_x,br_y,br_x,type,center,side,board,offset_x,offset_y,time
957,1|U50,131.9681,183.2235,133.6481,184.6985,0,0,0,0,0,0,0.02478
958,1|U51,135.1181,183.2235,136.7981,184.6985,0,0,0,0,0,0,0.02478
959,1|U52,129.3271,180.5055,131.0071,181.9805,0,0,0,0,0,0,0.02478
960,1|U53,131.9681,180.5055,133.6481,181.9805,0,0,0,0,0,0,0.02478
961,1|U54,135.1181,180.5055,136.7981,181.9805,0,0,0,0,0,0,0.02478
962,1|U6,120.3604,208.5878,122.0155,209.9878,0,0,0,0,0,0,0.023171
963,1|U7,114.5694,205.8698,116.2246,207.2698,0,0,0,0,0,0,0.023173
964,1|U8,117.2114,205.8698,118.8665,207.2698,0,0,0,0,0,0,0.023171
965,1|U9,120.3604,205.8698,122.0155,207.2698,0,0,0,0,0,0,0.023171
966,1|X1,24.03483,225.3744,30.28627,271.2061,0,0,0,0,0,0,2.865141
967,1|X2,162.6784,156.3564,168.5021,202.2445,0,0,0,0,0,0,2.672385
968,1|X3,187.75,282.0146,198.4794,287.1794,0,0,0,0,0,0,0.554152
969,1|X4,185.0447,277.9226,195.7742,283.0874,0,0,0,0,0,0,0.554157
970,1|X5,186.0287,264.0989,191.1935,274.8284,0,0,0,0,0,0,0.554157
971,1|X6,191.3907,261.3936,196.5555,272.1231,0,0,0,0,0,0,0.554157
972,1|X7,110.6929,156.1494,135.0098,163.8846,0,0,0,0,0,0,1.880961
973,1|XTAL1,32.99956,215.4003,38.92456,218.8657,0,0,0,0,0,0,0.205325
974,1|XTAL2,34.04734,205.6835,37.51278,211.6085,0,0,0,0,0,0,0.205327
975,1|XTAL3,42.96806,214.4849,47.34206,227.1991,0,0,0,0,0,0,0.556119
976,1|XTAL4,48.86706,214.4849,53.24106,227.1991,0,0,0,0,0,0,0.556119
977,2|BGA1,52.978,120.461,65.978,131.461,0,0,0,0,0,0,1.43
978,2|BGA2,52.978,133.669,65.978,144.669,0,0,0,0,0,0,1.43
979,2|BGA3,21.37749,41.74,27.47449,49.902,0,0,0,0,0,0,0.497637
980,2|BGA4,13.2495,41.613,19.3465,49.775,0,0,0,0,0,0,0.497637
981,2|C1,203.2653,6.208335,205.6987,9.375335,0,0,0,0,0,0,0.077066
982,2|C10,196.9913,10.70433,199.4247,13.87133,0,0,0,0,0,0,0.077066
983,2|C100,198.3599,67.49606,198.6501,68.09606,0,0,0,0,0,0,0.001741
984,2|C101,196.4299,67.24206,196.7201,67.84206,0,0,0,0,0,0,0.001741
985,2|C102,204.3289,70.13707,204.6191,70.73707,0,0,0,0,0,0,0.001741
986,2|C103,203.5419,70.13707,203.8321,70.73707,0,0,0,0,0,0,0.001741
987,2|C104,202.6269,70.13707,202.9171,70.73707,0,0,0,0,0,0,0.001741
988,2|C105,201.4589,70.13707,201.7491,70.73707,0,0,0,0,0,0,0.001741
989,2|C106,200.0359,70.13707,200.3261,70.73707,0,0,0,0,0,0,0.001741
990,2|C107,198.3599,70.13707,198.6501,70.73707,0,0,0,0,0,0,0.001741
991,2|C108,196.4299,70.13707,196.7201,70.73707,0,0,0,0,0,0,0.001741
992,2|C109,203.7941,71.81593,204.3941,72.10609,0,0,0,0,0,0,0.001741
993,2|C11,193.5373,10.70433,195.9707,13.87133,0,0,0,0,0,0,0.077066
994,2|C110,202.2951,71.81593,202.8951,72.10609,0,0,0,0,0,0,0.001741
995,2|C111,200.6701,71.81593,201.2701,72.10609,0,0,0,0,0,0,0.001741
996,2|C112,198.7901,71.81593,199.3901,72.10609,0,0,0,0,0,0,0.001741
997,2|C113,196.6571,71.81593,197.2571,72.10609,0,0,0,0,0,0,0.001741
998,2|C114,204.369,76.28396,204.581,76.62596,0,0,0,0,0,0,0.000725
999,2|C115,203.7089,76.15695,203.921,76.49895,0,0,0,0,0,0,0.000725
1000,2|C116,202.921,75.90295,203.133,76.24495,0,0,0,0,0,0,0.000725
1001,2|C117,201.88,75.64895,202.092,75.99095,0,0,0,0,0,0,0.000725
1002,2|C118,200.5839,75.39495,200.796,75.73695,0,0,0,0,0,0,0.000725
1003,2|C119,199.035,75.14096,199.247,75.48296,0,0,0,0,0,0,0.000725
1004,2|C12,189.8283,10.70433,192.2617,13.87133,0,0,0,0,0,0,0.077066
1005,2|C120,197.232,74.88696,197.444,75.22896,0,0,0,0,0,0,0.000725
1006,2|C121,204.369,77.40196,204.581,77.74396,0,0,0,0,0,0,0.000725
1007,2|C122,203.7089,77.40196,203.921,77.74396,0,0,0,0,0,0,0.000725
1008,2|C123,202.921,77.40196,203.133,77.74396,0,0,0,0,0,0,0.000725
1009,2|C124,201.88,77.40196,202.092,77.74396,0,0,0,0,0,0,0.000725
1010,2|C125,200.5839,77.40196,200.796,77.74396,0,0,0,0,0,0,0.000725
1011,2|C126,199.035,77.40196,199.247,77.74396,0,0,0,0,0,0,0.000725
1012,2|C127,197.232,77.40196,197.444,77.74396,0,0,0,0,0,0,0.000725
1013,2|C128,203.54,78.73696,203.882,78.94904,0,0,0,0,0,0,0.000725
1014,2|C129,202.4219,78.73696,202.7639,78.94904,0,0,0,0,0,0,0.000725
1015,2|C13,185.8663,10.70433,188.2997,13.87133,0,0,0,0,0,0,0.077066
1016,2|C130,201.178,78.73696,201.52,78.94904,0,0,0,0,0,0,0.000725
1017,2|C131,199.679,78.73696,200.021,78.94904,0,0,0,0,0,0,0.000725
1018,2|C132,197.927,78.73696,198.269,78.94904,0,0,0,0,0,0,0.000725
1019,2|C133,198.6775,84.30849,205.9205,90.80949,0,0,0,0,0,0,0.470867
1020,2|C134,198.4815,94.3875,205.7245,100.8885,0,0,0,0,0,0,0.470867
1021,2|C135,162.3195,47.0125,168.8205,54.2555,0,0,0,0,0,0,0.470867
1022,2|C136,154.6995,47.16549,161.2005,54.40849,0,0,0,0,0,0,0.470867
1023,2|C137,147.0795,47.4195,153.5805,54.6625,0,0,0,0,0,0,0.470867
1024,2|C138,162.3655,58.0805,168.8665,65.3235,0,0,0,0,0,0,0.470867
1025,2|C139,154.7455,57.72449,161.2465,64.96749,0,0,0,0,0,0,0.470867
1026,2|C14,181.6503,10.70433,184.0837,13.87133,0,0,0,0,0,0,0.077066
1027,2|C140,147.1255,57.4705,153.6265,64.7135,0,0,0,0,0,0,0.470867
1028,2|C141,154.6375,103.8395,174.4757,105.2802,0,0,0,0,0,0,0.285809
1029,2|C142,163.8518,115.6085,165.2925,135.4467,0,0,0,0,0,0,0.285809
1030,2|C143,93.232,6.23895,97.454,13.42507,0,0,0,0,0,0,0.303398
1031,2|C144,88.152,5.98495,92.374,13.17107,0,0,0,0,0,0,0.303398
1032,2|C145,82.564,5.73092,86.786,12.91704,0,0,0,0,0,0,0.303398
1033,2|C146,76.46799,5.47692,80.68999,12.66304,0,0,0,0,0,0,0.303398
1034,2|C147,93.232,15.33194,97.454,22.51806,0,0,0,0,0,0,0.303398
1035,2|C148,88.152,15.33194,92.374,22.51806,0,0,0,0,0,0,0.303398
1036,2|C149,82.564,15.33194,86.786,22.51806,0,0,0,0,0,0,0.303398
1037,2|C15,201.6373,15.23732,204.8043,17.67065,0,0,0,0,0,0,0.077064
1038,2|C150,76.46799,15.33194,80.68999,22.51806,0,0,0,0,0,0,0.303398
1039,2|C151,92.71494,24.409,99.90106,28.631,0,0,0,0,0,0,0.303398
1040,2|C152,83.62193,24.409,90.80805,28.631,0,0,0,0,0,0,0.303398
1041,2|C153,74.02094,24.409,81.20706,28.631,0,0,0,0,0,0,0.303398
1042,2|C154,93.7495,32.81295,96.9365,38.76902,0,0,0,0,0,0,0.18982
1043,2|C155,89.7365,32.55896,92.9235,38.51503,0,0,0,0,0,0,0.18982
1044,2|C156,85.21549,32.30497,88.40249,38.26104,0,0,0,0,0,0,0.18982
1045,2|C157,80.18549,32.05097,83.37249,38.00703,0,0,0,0,0,0,0.18982
1046,2|C158,93.7495,40.63596,96.9365,46.59203,0,0,0,0,0,0,0.18982
1047,2|C159,89.7365,40.63596,92.9235,46.59203,0,0,0,0,0,0,0.18982
1048,2|C16,197.1423,15.23732,200.3093,17.67065,0,0,0,0,0,0,0.077064
1049,2|C160,85.21549,40.63596,88.40249,46.59203,0,0,0,0,0,0,0.18982
1050,2|C161,80.18549,40.63596,83.37249,46.59203,0,0,0,0,0,0,0.18982
1051,2|C162,93.65996,48.4465,99.61603,51.6335,0,0,0,0,0,0,0.18982
1052,2|C163,85.83696,48.4465,91.79303,51.6335,0,0,0,0,0,0,0.18982
1053,2|C164,77.50595,48.4465,83.46202,51.6335,0,0,0,0,0,0,0.18982
1054,2|C165,93.893,55.7815,96.793,59.13249,0,0,0,0,0,0,0.097179
1055,2|C166,90.388,55.52751,93.288,58.8785,0,0,0,0,0,0,0.097179
1056,2|C167,86.375,55.27351,89.275,58.6245,0,0,0,0,0,0,0.097179
1057,2|C168,81.85299,55.01951,84.75299,58.3705,0,0,0,0,0,0,0.097179
1058,2|C169,93.893,61.01351,96.793,64.3645,0,0,0,0,0,0,0.097179
1059,2|C17,192.5193,15.23732,195.6863,17.67065,0,0,0,0,0,0,0.077064
1060,2|C170,90.388,61.01351,93.288,64.3645,0,0,0,0,0,0,0.097179
1061,2|C171,86.375,61.01351,89.275,64.3645,0,0,0,0,0,0,0.097179
1062,2|C172,81.85299,61.01351,84.75299,64.3645,0,0,0,0,0,0,0.097179
1063,2|C173,93.1335,66.11599,96.48449,69.01599,0,0,0,0,0,0,0.097179
1064,2|C174,87.90149,66.11599,91.25248,69.01599,0,0,0,0,0,0,0.097179
1065,2|C175,82.1615,66.11599,85.51249,69.01599,0,0,0,0,0,0,0.097179
1066,2|C176,94.4345,72.91263,96.2515,76.24137,0,0,0,0,0,0,0.060483
1067,2|C177,92.1485,72.65864,93.9655,75.98738,0,0,0,0,0,0,0.060483
1068,2|C178,89.3545,72.40462,91.1715,75.73336,0,0,0,0,0,0,0.060483
1069,2|C179,86.0525,72.15062,87.8695,75.47936,0,0,0,0,0,0,0.060483
1070,2|C18,187.6423,15.23732,190.8093,17.67065,0,0,0,0,0,0,0.077064
1071,2|C180,94.4345,77.83964,96.2515,81.16838,0,0,0,0,0,0,0.060483
1072,2|C181,92.1485,77.83964,93.9655,81.16838,0,0,0,0,0,0,0.060483
1073,2|C182,89.3545,77.83964,91.1715,81.16838,0,0,0,0,0,0,0.060483
1074,2|C183,86.0525,77.83964,87.8695,81.16838,0,0,0,0,0,0,0.060483
1075,2|C184,94.66963,82.7105,97.99837,84.5275,0,0,0,0,0,0,0.060483
1076,2|C185,89.74163,82.7105,93.07037,84.5275,0,0,0,0,0,0,0.060483
1077,2|C186,84.30563,82.7105,87.63437,84.5275,0,0,0,0,0,0,0.060483
1078,2|C187,39.2485,22.93651,46.4915,29.43751,0,0,0,0,0,0,0.470867
1079,2|C188,28.7835,22.93651,36.0265,29.43751,0,0,0,0,0,0,0.470867
1080,2|C189,39.4445,53.19349,46.6875,59.69449,0,0,0,0,0,0,0.470867
1081,2|C19,182.5113,15.23732,185.6783,17.67065,0,0,0,0,0,0,0.077064
1082,2|C190,28.9795,53.19349,36.2225,59.69449,0,0,0,0,0,0,0.470867
1083,2|C191,38.92343,97.91156,39.64057,99.39456,0,0,0,0,0,0,0.010635
1084,2|C192,35.04057,109.2864,36.52357,110.0036,0,0,0,0,0,0,0.010636
1085,2|C193,29.03243,94.79442,30.51543,95.51156,0,0,0,0,0,0,0.010635
1086,2|C194,25.41543,104.9034,26.13257,106.3864,0,0,0,0,0,0,0.010635
1087,2|C195,177.6389,57.32692,177.9291,57.92692,0,0,0,0,0,0,0.001741
1088,2|C196,177.6389,55.19392,177.9291,55.79392,0,0,0,0,0,0,0.001741
1089,2|C197,177.6389,53.31393,177.9291,53.91392,0,0,0,0,0,0,0.001741
1090,2|C198,177.6389,51.68893,177.9291,52.28892,0,0,0,0,0,0,0.001741
1091,2|C199,177.6389,50.18992,177.9291,50.78992,0,0,0,0,0,0,0.001741
1092,2|C2,200.1923,6.081315,202.6257,9.248315,0,0,0,0,0,0,0.077066
1093,2|C20,203.7944,22.36459,205.1616,25.24759,0,0,0,0,0,0,0.039416
1094,2|C200,175.9611,57.86391,176.5611,58.15406,0,0,0,0,0,0,0.001741
1095,2|C201,175.9611,55.93391,176.5611,56.22406,0,0,0,0,0,0,0.001741
1096,2|C202,175.9611,54.25791,176.5611,54.54806,0,0,0,0,0,0,0.001741
1097,2|C203,175.9611,52.83491,176.5611,53.12506,0,0,0,0,0,0,0.001741
1098,2|C204,175.9611,51.66691,176.5611,51.95706,0,0,0,0,0,0,0.001741
1099,2|C205,175.9611,50.75192,176.5611,51.04207,0,0,0,0,0,0,0.001741
1100,2|C206,175.9611,49.96491,176.5611,50.25506,0,0,0,0,0,0,0.001741
1101,2|C207,173.0661,57.86391,173.6661,58.15406,0,0,0,0,0,0,0.001741
1102,2|C208,173.3201,55.93391,173.9201,56.22406,0,0,0,0,0,0,0.001741
1103,2|C209,173.5741,54.25791,174.1741,54.54806,0,0,0,0,0,0,0.001741
1104,2|C21,201.6354,22.23758,203.0026,25.12058,0,0,0,0,0,0,0.039416
1105,2|C210,173.8281,52.83491,174.4281,53.12506,0,0,0,0,0,0,0.001741
1106,2|C211,174.0821,51.66691,174.6821,51.95706,0,0,0,0,0,0,0.001741
1107,2|C212,174.3361,50.75192,174.9361,51.04207,0,0,0,0,0,0,0.001741
1108,2|C213,174.4631,49.96491,175.0631,50.25506,0,0,0,0,0,0,0.001741
1109,2|C214,173.5339,41.90503,173.746,42.24703,0,0,0,0,0,0,0.000725
1110,2|C215,173.5339,40.15305,173.746,40.49505,0,0,0,0,0,0,0.000725
1111,2|C216,173.5339,38.65402,173.746,38.99602,0,0,0,0,0,0,0.000725
1112,2|C217,173.5339,37.41003,173.746,37.75203,0,0,0,0,0,0,0.000725
1113,2|C218,173.5339,36.29202,173.746,36.63402,0,0,0,0,0,0,0.000725
1114,2|C219,172.1999,42.72994,172.5419,42.94202,0,0,0,0,0,0,0.000725
1115,2|C22,199.3494,21.85656,200.7166,24.73956,0,0,0,0,0,0,0.039416
1116,2|C220,172.1999,40.92696,172.5419,41.13904,0,0,0,0,0,0,0.000725
1117,2|C221,172.1999,39.37795,172.5419,39.59003,0,0,0,0,0,0,0.000725
1118,2|C222,172.1999,38.08196,172.5419,38.29404,0,0,0,0,0,0,0.000725
1119,2|C223,172.1999,37.04095,172.5419,37.25303,0,0,0,0,0,0,0.000725
1120,2|C224,172.1999,36.25295,172.5419,36.46503,0,0,0,0,0,0,0.000725
1121,2|C225,172.1999,35.59295,172.5419,35.80503,0,0,0,0,0,0,0.000725
1122,2|C226,169.685,42.72994,170.0269,42.94202,0,0,0,0,0,0,0.000725
1123,2|C227,169.9389,40.92696,170.2809,41.13904,0,0,0,0,0,0,0.000725
1124,2|C228,170.1929,39.37795,170.5349,39.59003,0,0,0,0,0,0,0.000725
1125,2|C229,170.447,38.08196,170.789,38.29404,0,0,0,0,0,0,0.000725
1126,2|C23,196.8094,21.60257,198.1766,24.48557,0,0,0,0,0,0,0.039416
1127,2|C230,170.701,37.04095,171.043,37.25303,0,0,0,0,0,0,0.000725
1128,2|C231,170.955,36.25295,171.297,36.46503,0,0,0,0,0,0,0.000725
1129,2|C232,171.082,35.59295,171.424,35.80503,0,0,0,0,0,0,0.000725
1130,2|C24,194.0154,21.34857,195.3826,24.23157,0,0,0,0,0,0,0.039416
1131,2|C25,190.9674,21.09457,192.3346,23.97757,0,0,0,0,0,0,0.039416
1132,2|C26,187.6654,20.96759,189.0326,23.85059,0,0,0,0,0,0,0.039416
1133,2|C27,203.7944,26.86056,205.1616,29.74356,0,0,0,0,0,0,0.039416
1134,2|C28,201.6354,26.86056,203.0026,29.74356,0,0,0,0,0,0,0.039416
1135,2|C29,199.3494,26.86056,200.7166,29.74356,0,0,0,0,0,0,0.039416
1136,2|C3,196.9913,5.827315,199.4247,8.994315,0,0,0,0,0,0,0.077066
1137,2|C30,196.8094,26.86056,198.1766,29.74356,0,0,0,0,0,0,0.039416
1138,2|C31,194.0154,26.86056,195.3826,29.74356,0,0,0,0,0,0,0.039416
1139,2|C32,190.9674,26.86056,192.3346,29.74356,0,0,0,0,0,0,0.039416
1140,2|C33,187.6654,26.86056,189.0326,29.74356,0,0,0,0,0,0,0.039416
1141,2|C34,201.9696,31.31841,204.8526,32.68557,0,0,0,0,0,0,0.039415
1142,2|C35,197.5246,31.31841,200.4076,32.68557,0,0,0,0,0,0,0.039415
1143,2|C36,192.9016,31.31841,195.7846,32.68557,0,0,0,0,0,0,0.039415
1144,2|C37,188.0256,31.31841,190.9086,32.68557,0,0,0,0,0,0,0.039415
1145,2|C38,203.9444,37.35059,205.0116,39.21759,0,0,0,0,0,0,0.019925
1146,2|C39,202.0904,37.22357,203.1576,39.09057,0,0,0,0,0,0,0.019925
1147,2|C4,193.5373,5.573325,195.9707,8.740325,0,0,0,0,0,0,0.077066
1148,2|C40,200.1094,36.96957,201.1766,38.83657,0,0,0,0,0,0,0.019925
1149,2|C41,197.8734,36.71558,198.9406,38.58258,0,0,0,0,0,0,0.019925
1150,2|C42,195.3844,36.46158,196.4516,38.32858,0,0,0,0,0,0,0.019925
1151,2|C43,192.6414,36.20758,193.7086,38.07458,0,0,0,0,0,0,0.019925
1152,2|C44,189.6444,35.95358,190.7116,37.82058,0,0,0,0,0,0,0.019925
1153,2|C45,203.9444,40.62756,205.0116,42.49456,0,0,0,0,0,0,0.019925
1154,2|C46,202.0904,40.62756,203.1576,42.49456,0,0,0,0,0,0,0.019925
1155,2|C47,200.1094,40.62756,201.1766,42.49456,0,0,0,0,0,0,0.019925
1156,2|C48,197.8734,40.62756,198.9406,42.49456,0,0,0,0,0,0,0.019925
1157,2|C49,195.3844,40.62756,196.4516,42.49456,0,0,0,0,0,0,0.019925
1158,2|C5,189.8283,5.319325,192.2617,8.486325,0,0,0,0,0,0,0.077066
1159,2|C50,192.6414,40.62756,193.7086,42.49456,0,0,0,0,0,0,0.019925
1160,2|C51,189.6444,40.62756,190.7116,42.49456,0,0,0,0,0,0,0.019925
1161,2|C52,203.5196,43.96542,205.3866,45.03258,0,0,0,0,0,0,0.019924
1162,2|C53,200.2936,43.96542,202.1606,45.03258,0,0,0,0,0,0,0.019924
1163,2|C54,196.8896,43.96542,198.7566,45.03258,0,0,0,0,0,0,0.019924
1164,2|C55,193.2326,43.96542,195.0996,45.03258,0,0,0,0,0,0,0.019924
1165,2|C56,189.3206,43.96542,191.1876,45.03258,0,0,0,0,0,0,0.019924
1166,2|C57,204.1114,49.54843,204.8286,51.03143,0,0,0,0,0,0,0.010636
1167,2|C58,202.7144,49.42143,203.4316,50.90443,0,0,0,0,0,0,0.010636
1168,2|C59,201.1904,49.16743,201.9076,50.65043,0,0,0,0,0,0,0.010636
1169,2|C6,185.8663,5.065325,188.2997,8.232325,0,0,0,0,0,0,0.077066
1170,2|C60,199.4124,48.91343,200.1296,50.39643,0,0,0,0,0,0,0.010636
1171,2|C61,197.3804,48.65942,198.0976,50.14242,0,0,0,0,0,0,0.010636
1172,2|C62,195.0944,48.40542,195.8116,49.88842,0,0,0,0,0,0,0.010636
1173,2|C63,192.5544,48.15143,193.2716,49.63443,0,0,0,0,0,0,0.010636
1174,2|C64,204.1114,52.16443,204.8286,53.64743,0,0,0,0,0,0,0.010636
1175,2|C65,202.7144,52.16443,203.4316,53.64743,0,0,0,0,0,0,0.010636
1176,2|C66,201.1904,52.16443,201.9076,53.64743,0,0,0,0,0,0,0.010636
1177,2|C67,199.4124,52.16443,200.1296,53.64743,0,0,0,0,0,0,0.010636
1178,2|C68,197.3804,52.16443,198.0976,53.64743,0,0,0,0,0,0,0.010636
1179,2|C69,195.0944,52.16443,195.8116,53.64743,0,0,0,0,0,0,0.010636
1180,2|C7,181.6503,4.811325,184.0837,7.978325,0,0,0,0,0,0,0.077066
1181,2|C70,192.5544,52.16443,193.2716,53.64743,0,0,0,0,0,0,0.010636
1182,2|C71,203.7534,54.94343,205.2364,55.66057,0,0,0,0,0,0,0.010635
1183,2|C72,201.1374,54.94343,202.6204,55.66057,0,0,0,0,0,0,0.010635
1184,2|C73,198.3944,54.96943,199.8774,55.68657,0,0,0,0,0,0,0.010635
1185,2|C74,195.3974,54.94343,196.8804,55.66057,0,0,0,0,0,0,0.010635
1186,2|C75,192.1454,54.94343,193.6284,55.66057,0,0,0,0,0,0,0.010635
1187,2|C76,204.22,59.81348,204.728,60.73848,0,0,0,0,0,0,0.004699
1188,2|C77,203.179,59.68749,203.687,60.61249,0,0,0,0,0,0,0.004699
1189,2|C78,202.01,59.43349,202.518,60.35849,0,0,0,0,0,0,0.004699
1190,2|C79,200.588,59.17948,201.096,60.10448,0,0,0,0,0,0,0.004699
1191,2|C8,203.2653,10.70433,205.6987,13.87133,0,0,0,0,0,0,0.077066
1192,2|C80,198.911,58.92548,199.419,59.85048,0,0,0,0,0,0,0.004699
1193,2|C81,196.981,58.67148,197.489,59.59648,0,0,0,0,0,0,0.004699
1194,2|C82,194.797,58.41749,195.305,59.34249,0,0,0,0,0,0,0.004699
1195,2|C83,204.22,61.76949,204.728,62.69449,0,0,0,0,0,0,0.004699
1196,2|C84,203.179,61.76949,203.687,62.69449,0,0,0,0,0,0,0.004699
1197,2|C85,202.01,61.76949,202.518,62.69449,0,0,0,0,0,0,0.004699
1198,2|C86,200.588,61.76949,201.096,62.69449,0,0,0,0,0,0,0.004699
1199,2|C87,198.911,61.76949,199.419,62.69449,0,0,0,0,0,0,0.004699
1200,2|C88,196.981,61.76949,197.489,62.69449,0,0,0,0,0,0,0.004699
1201,2|C89,194.797,61.76949,195.305,62.69449,0,0,0,0,0,0,0.004699
1202,2|C9,200.1923,10.70433,202.6257,13.87133,0,0,0,0,0,0,0.077066
1203,2|C90,203.7825,63.85798,204.7075,64.36599,0,0,0,0,0,0,0.004699
1204,2|C91,201.8275,63.85798,202.7525,64.36599,0,0,0,0,0,0,0.004699
1205,2|C92,199.7445,63.85798,200.6695,64.366,0,0,0,0,0,0,0.004699
1206,2|C93,197.4075,63.85798,198.3325,64.366,0,0,0,0,0,0,0.004699
1207,2|C94,194.8165,63.85798,195.7415,64.366,0,0,0,0,0,0,0.004699
1208,2|C95,204.3289,68.63907,204.6191,69.23907,0,0,0,0,0,0,0.001741
1209,2|C96,203.5419,68.51207,203.8321,69.11207,0,0,0,0,0,0,0.001741
1210,2|C97,202.6269,68.25807,202.9171,68.85807,0,0,0,0,0,0,0.001741
1211,2|C98,201.4589,68.00406,201.7491,68.60406,0,0,0,0,0,0,0.001741
1212,2|C99,200.0359,67.75006,200.3261,68.35006,0,0,0,0,0,0,0.001741
1213,2|CN1,65.042,90.997,66.716,94.225,0,0,0,0,0,0,0.054037
1214,2|CN10,59.388,99.29201,62.616,100.966,0,0,0,0,0,0,0.054036
1215,2|CN11,55.375,99.29201,58.603,100.966,0,0,0,0,0,0,0.054036
1216,2|CN2,61.918,90.743,63.592,93.971,0,0,0,0,0,0,0.054037
1217,2|CN3,58.667,90.489,60.341,93.717,0,0,0,0,0,0,0.054037
1218,2|CN4,55.161,90.23501,56.835,93.46301,0,0,0,0,0,0,0.054037
1219,2|CN5,65.042,94.88299,66.716,98.11099,0,0,0,0,0,0,0.054037
1220,2|CN6,61.918,94.88299,63.592,98.11099,0,0,0,0,0,0,0.054037
1221,2|CN7,58.667,94.88299,60.341,98.11099,0,0,0,0,0,0,0.054037
1222,2|CN8,55.161,94.88299,56.835,98.11099,0,0,0,0,0,0,0.054037
1223,2|CN9,63.274,99.29201,66.502,100.966,0,0,0,0,0,0,0.054036
1224,2|D1,134.9475,111.6087,138.2885,116.4373,0,0,0,0,0,0,0.161324
1225,2|D10,127.0667,125.8145,131.8953,129.1555,0,0,0,0,0,0,0.161324
1226,2|D100,107.3141,124.305,109.4778,126.305,0,0,0,0,0,0,0.043274
1227,2|D101,114.7311,126.998,116.8948,128.998,0,0,0,0,0,0,0.043274
1228,2|D102,111.9932,127.598,114.1568,129.598,0,0,0,0,0,0,0.043272
1229,2|D103,107.3141,126.998,109.4778,128.998,0,0,0,0,0,0,0.043274
1230,2|D104,114.7311,130.198,116.8948,132.198,0,0,0,0,0,0,0.043274
1231,2|D105,111.2762,130.198,113.4398,132.198,0,0,0,0,0,0,0.043272
1232,2|D106,107.3141,130.198,109.4778,132.198,0,0,0,0,0,0,0.043274
1233,2|D107,114.5358,134.9065,116.9862,137.7215,0,0,0,0,0,0,0.068979
1234,2|D108,110.6238,134.9065,113.0742,137.7215,0,0,0,0,0,0,0.068979
1235,2|D109,106.2048,134.9065,108.6552,137.7215,0,0,0,0,0,0,0.068979
1236,2|D11,119.3957,125.8145,124.2243,129.1555,0,0,0,0,0,0,0.161324
1237,2|D110,114.5358,138.4115,116.9862,141.2265,0,0,0,0,0,0,0.068979
1238,2|D111,111.4438,139.0915,113.8942,141.9065,0,0,0,0,0,0,0.068979
1239,2|D112,106.2048,138.4115,108.6552,141.2265,0,0,0,0,0,0,0.068979
1240,2|D113,114.5358,142.4255,116.9862,145.2405,0,0,0,0,0,0,0.068979
1241,2|D114,110.6238,142.4255,113.0742,145.2405,0,0,0,0,0,0,0.068979
1242,2|D115,106.2048,142.4255,108.6552,145.2405,0,0,0,0,0,0,0.068979
1243,2|D12,135.334,133.2102,137.902,137.7118,0,0,0,0,0,0,0.115601
1244,2|D13,132.032,132.9562,134.6,137.4578,0,0,0,0,0,0,0.115601
1245,2|D14,128.222,132.7012,130.79,137.2028,0,0,0,0,0,0,0.115601
1246,2|D15,123.904,132.4482,126.472,136.9498,0,0,0,0,0,0,0.115601
1247,2|D16,135.334,139.2042,137.902,143.7058,0,0,0,0,0,0,0.115601
1248,2|D17,132.032,139.2042,134.6,143.7058,0,0,0,0,0,0,0.115601
1249,2|D18,128.222,139.2042,130.79,143.7058,0,0,0,0,0,0,0.115601
1250,2|D19,123.904,139.2042,126.472,143.7058,0,0,0,0,0,0,0.115601
1251,2|D2,130.5275,111.3547,133.8685,116.1833,0,0,0,0,0,0,0.161324
1252,2|D20,134.9002,145.327,139.4018,147.895,0,0,0,0,0,0,0.115601
1253,2|D21,128.9062,145.327,133.4078,147.895,0,0,0,0,0,0,0.115601
1254,2|D22,122.4042,145.327,126.9058,147.895,0,0,0,0,0,0,0.115601
1255,2|D23,114.9279,31.82588,117.4141,36.60612,0,0,0,0,0,0,0.118846
1256,2|D24,111.7279,31.57185,114.2141,36.35209,0,0,0,0,0,0,0.118846
1257,2|D25,108.0189,31.31785,110.5051,36.09809,0,0,0,0,0,0,0.118846
1258,2|D26,103.8029,31.06386,106.2891,35.8441,0,0,0,0,0,0,0.118846
1259,2|D27,114.9279,38.32786,117.4141,43.1081,0,0,0,0,0,0,0.118846
1260,2|D28,111.7279,38.32786,114.2141,43.1081,0,0,0,0,0,0,0.118846
1261,2|D29,108.0189,38.32786,110.5051,43.1081,0,0,0,0,0,0,0.118846
1262,2|D3,125.6005,111.1007,128.9415,115.9293,0,0,0,0,0,0,0.161324
1263,2|D30,103.8029,38.32786,106.2891,43.1081,0,0,0,0,0,0,0.118846
1264,2|D31,114.9749,44.83492,119.7551,47.32108,0,0,0,0,0,0,0.118843
1265,2|D32,108.4719,44.83492,113.2521,47.32108,0,0,0,0,0,0,0.118843
1266,2|D33,101.4619,44.83492,106.2421,47.32108,0,0,0,0,0,0,0.118843
1267,2|D34,115.546,51.18664,116.796,54.6333,0,0,0,0,0,0,0.043083
1268,2|D35,113.209,50.93264,114.459,54.3793,0,0,0,0,0,0,0.043083
1269,2|D36,110.364,50.67864,111.614,54.1253,0,0,0,0,0,0,0.043083
1270,2|D37,107.012,50.42463,108.262,53.87129,0,0,0,0,0,0,0.043083
